"","date","state_name","employees","change_in_unemp","Sector","Mob_res","Mob_res_SA","delta_Mob_res_SA","stringency_index","delta_stringency_index"
"1935",2020-04-30,"West Virginia","       120.5",0.0919366993217784,"Education and Health Services",15,13.2239067055394,-0.108976436730805,70.37,-3.69999999999999
"1936",2020-04-30,"West Virginia","        43.2",0.0729613733905579,"Manufacturing",15,13.2239067055394,-0.108976436730805,70.37,-3.69999999999999
"1937",2020-04-30,"West Virginia","        38.8",0.465564738292011,"Leisure and Hospitality",15,13.2239067055394,-0.108976436730805,70.37,-3.69999999999999
"1938",2020-04-30,"West Virginia","        68.0",0.138149556400507,"Retail Trade",15,13.2239067055394,-0.108976436730805,70.37,-3.69999999999999
"1939",2020-04-30,"West Virginia","        26.5",0.201807228915663,"Construction",15,13.2239067055394,-0.108976436730805,70.37,-3.69999999999999
"1940",2020-04-30,"Wisconsin","       150.6",0.0283870967741936,"Financial Activities",18,15.7797243572754,-0.134226272598413,67.59,-0.929999999999993
"1941",2020-04-30,"Wisconsin","        43.9",0.0699152542372882,"Information",18,15.7797243572754,-0.134226272598413,67.59,-0.929999999999993
"1942",2020-04-30,"Wisconsin","       292.2",0.091135303265941,"Professional and Business Services",18,15.7797243572754,-0.134226272598413,67.59,-0.929999999999993
"1943",2020-04-30,"Wisconsin","       251.5",0.156889037881328,"Retail Trade",18,15.7797243572754,-0.134226272598413,67.59,-0.929999999999993
"1944",2020-04-30,"Wisconsin","       425.9",0.0885940509308796,"Education and Health Services",18,15.7797243572754,-0.134226272598413,67.59,-0.929999999999993
"1945",2020-04-30,"Wisconsin","       105.6",0.0720562390158173,"Transportation and Utilities",18,15.7797243572754,-0.134226272598413,67.59,-0.929999999999993
"1946",2020-04-30,"Wisconsin","       116.7",0.0550607287449393,"Wholesale Trade",18,15.7797243572754,-0.134226272598413,67.59,-0.929999999999993
"1947",2020-04-30,"Wisconsin","       117.3",0.074191002367798,"Construction",18,15.7797243572754,-0.134226272598413,67.59,-0.929999999999993
"1948",2020-04-30,"Wisconsin","         3.6",0.0526315789473684,"Mining and Logging",18,15.7797243572754,-0.134226272598413,67.59,-0.929999999999993
"1949",2020-04-30,"Wisconsin","       376.1",0.0864707311148895,"Government",18,15.7797243572754,-0.134226272598413,67.59,-0.929999999999993
"1950",2020-04-30,"Wisconsin","       125.1",0.179133858267717,"Other Services",18,15.7797243572754,-0.134226272598413,67.59,-0.929999999999993
"1951",2020-04-30,"Wisconsin","       439.4",0.081137599330824,"Manufacturing",18,15.7797243572754,-0.134226272598413,67.59,-0.929999999999993
"1952",2020-04-30,"Wisconsin","       142.1",0.491410164638511,"Leisure and Hospitality",18,15.7797243572754,-0.134226272598413,67.59,-0.929999999999993
"1953",2020-04-30,"Wyoming","        14.2",0.013888888888889,"Transportation and Utilities",12,10.6557646435197,-0.143880181299569,75,19.44
"1954",2020-04-30,"Wyoming","        18.1",0.0670103092783504,"Mining and Logging",12,10.6557646435197,-0.143880181299569,75,19.44
"1955",2020-04-30,"Wyoming","        26.6",0.0859106529209622,"Retail Trade",12,10.6557646435197,-0.143880181299569,75,19.44
"1956",2020-04-30,"Wyoming","        66.7",0.0248538011695907,"Government",12,10.6557646435197,-0.143880181299569,75,19.44
"1957",2020-04-30,"Wyoming","         9.5",0.0404040404040404,"Manufacturing",12,10.6557646435197,-0.143880181299569,75,19.44
"1958",2020-04-30,"Wyoming","         7.9",0.0365853658536585,"Wholesale Trade",12,10.6557646435197,-0.143880181299569,75,19.44
"1959",2020-04-30,"Wyoming","         2.9",0.0937500000000001,"Information",12,10.6557646435197,-0.143880181299569,75,19.44
"1960",2020-04-30,"Wyoming","        17.9",0.0578947368421053,"Professional and Business Services",12,10.6557646435197,-0.143880181299569,75,19.44
"1961",2020-04-30,"Wyoming","        20.8",0.0917030567685588,"Construction",12,10.6557646435197,-0.143880181299569,75,19.44
"1962",2020-04-30,"Wyoming","        10.8",0.0357142857142856,"Financial Activities",12,10.6557646435197,-0.143880181299569,75,19.44
"1963",2020-04-30,"Wyoming","        15.3",0.0613496932515337,"Other Services",12,10.6557646435197,-0.143880181299569,75,19.44
"1964",2020-04-30,"Wyoming","        27.2",0.0522648083623694,"Education and Health Services",12,10.6557646435197,-0.143880181299569,75,19.44
"1965",2020-04-30,"Wyoming","        24.9",0.330645161290323,"Leisure and Hospitality",12,10.6557646435197,-0.143880181299569,75,19.44
"1966",2020-05-31,"Alabama","       372.1",0.0342590189462756,"Government",3,5.96123774184999,-0.451328394290747,42.59,-15.74
"1967",2020-05-31,"Alabama","        18.7",0.0105820105820106,"Information",3,5.96123774184999,-0.451328394290747,42.59,-15.74
"1968",2020-05-31,"Alabama","       224.7",-0.0213636363636363,"Professional and Business Services",3,5.96123774184999,-0.451328394290747,42.59,-15.74
"1969",2020-05-31,"Alabama","        95.9",0,"Financial Activities",3,5.96123774184999,-0.451328394290747,42.59,-15.74
"1970",2020-05-31,"Alabama","        75.0",-0.0245901639344261,"Transportation and Utilities",3,5.96123774184999,-0.451328394290747,42.59,-15.74
"1971",2020-05-31,"Alabama","        71.6",0.00139470013947018,"Wholesale Trade",3,5.96123774184999,-0.451328394290747,42.59,-15.74
"1972",2020-05-31,"Alabama","       230.8",-0.0266903914590748,"Education and Health Services",3,5.96123774184999,-0.451328394290747,42.59,-15.74
"1973",2020-05-31,"Alabama","         9.9",0,"Mining and Logging",3,5.96123774184999,-0.451328394290747,42.59,-15.74
"1974",2020-05-31,"Alabama","       242.7",-0.0434221840068787,"Manufacturing",3,5.96123774184999,-0.451328394290747,42.59,-15.74
"1975",2020-05-31,"Alabama","       215.7",-0.0465793304221251,"Retail Trade",3,5.96123774184999,-0.451328394290747,42.59,-15.74
"1976",2020-05-31,"Alabama","       150.8",-0.17720530835285,"Leisure and Hospitality",3,5.96123774184999,-0.451328394290747,42.59,-15.74
"1977",2020-05-31,"Alabama","        90.6",-0.0134228187919463,"Construction",3,5.96123774184999,-0.451328394290747,42.59,-15.74
"1978",2020-05-31,"Alabama","        87.5",-0.0441527446300716,"Other Services",3,5.96123774184999,-0.451328394290747,42.59,-15.74
"1979",2020-05-31,"Alaska","        31.4",-0.0228013029315961,"Retail Trade",1,6.1317055393586,-0.425467980631987,50,-18.52
"1980",2020-05-31,"Alaska","        14.9",-0.0419580419580419,"Construction",1,6.1317055393586,-0.425467980631987,50,-18.52
"1981",2020-05-31,"Alaska","        17.0",0.15,"Transportation and Utilities",1,6.1317055393586,-0.425467980631987,50,-18.52
"1982",2020-05-31,"Alaska","         9.4",-0.105882352941177,"Other Services",1,6.1317055393586,-0.425467980631987,50,-18.52
"1983",2020-05-31,"Alaska","        25.1",-0.004,"Professional and Business Services",1,6.1317055393586,-0.425467980631987,50,-18.52
"1984",2020-05-31,"Alaska","        10.7",-0.019047619047619,"Financial Activities",1,6.1317055393586,-0.425467980631987,50,-18.52
"1985",2020-05-31,"Alaska","        10.8",0.092436974789916,"Mining and Logging",1,6.1317055393586,-0.425467980631987,50,-18.52
"1986",2020-05-31,"Alaska","         4.8",-0.0212765957446808,"Information",1,6.1317055393586,-0.425467980631987,50,-18.52
"1987",2020-05-31,"Alaska","         6.1",0,"Wholesale Trade",1,6.1317055393586,-0.425467980631987,50,-18.52
"1988",2020-05-31,"Alaska","        72.9",0.0227882037533511,"Government",1,6.1317055393586,-0.425467980631987,50,-18.52
"1989",2020-05-31,"Alaska","        12.5",-0.116071428571429,"Manufacturing",1,6.1317055393586,-0.425467980631987,50,-18.52
"1990",2020-05-31,"Alaska","        20.4",0.0467289719626168,"Leisure and Hospitality",1,6.1317055393586,-0.425467980631987,50,-18.52
"1991",2020-05-31,"Alaska","        47.3",-0.0372807017543859,"Education and Health Services",1,6.1317055393586,-0.425467980631987,50,-18.52
"1992",2020-05-31,"Arizona","       301.2",-0.0371900826446281,"Retail Trade",6,10.8409687251524,-0.253882288882515,40.74,-29.63
"1993",2020-05-31,"Arizona","        12.6",0,"Mining and Logging",6,10.8409687251524,-0.253882288882515,40.74,-29.63
"1994",2020-05-31,"Arizona","       125.0",-0.0271158586688578,"Transportation and Utilities",6,10.8409687251524,-0.253882288882515,40.74,-29.63
"1995",2020-05-31,"Arizona","       171.7",-0.0117855038302888,"Construction",6,10.8409687251524,-0.253882288882515,40.74,-29.63
"1996",2020-05-31,"Arizona","       443.0",-0.0287970274036229,"Education and Health Services",6,10.8409687251524,-0.253882288882515,40.74,-29.63
"1997",2020-05-31,"Arizona","       174.8",-0.00402067777139581,"Manufacturing",6,10.8409687251524,-0.253882288882515,40.74,-29.63
"1998",2020-05-31,"Arizona","       230.5",-0.203027139874739,"Leisure and Hospitality",6,10.8409687251524,-0.253882288882515,40.74,-29.63
"1999",2020-05-31,"Arizona","        95.8",-0.00314136125654452,"Wholesale Trade",6,10.8409687251524,-0.253882288882515,40.74,-29.63
"2000",2020-05-31,"Arizona","        80.6",-0.0847913862718708,"Other Services",6,10.8409687251524,-0.253882288882515,40.74,-29.63
"2001",2020-05-31,"Arizona","       410.9",0.00987951807228926,"Government",6,10.8409687251524,-0.253882288882515,40.74,-29.63
"2002",2020-05-31,"Arizona","       425.8",-0.0294970986460348,"Professional and Business Services",6,10.8409687251524,-0.253882288882515,40.74,-29.63
"2003",2020-05-31,"Arizona","        43.3",0.00230414746543783,"Information",6,10.8409687251524,-0.253882288882515,40.74,-29.63
"2004",2020-05-31,"Arizona","       230.2",-0.00480139676996938,"Financial Activities",6,10.8409687251524,-0.253882288882515,40.74,-29.63
"2005",2020-05-31,"Arkansas","        11.5",-0.00877192982456143,"Information",2,5.04141266896369,-0.411640524230342,62.96,11.11
"2006",2020-05-31,"Arkansas","        64.6",-0.00466562986003116,"Transportation and Utilities",2,5.04141266896369,-0.411640524230342,62.96,11.11
"2007",2020-05-31,"Arkansas","       131.5",-0.017014694508894,"Professional and Business Services",2,5.04141266896369,-0.411640524230342,62.96,11.11
"2008",2020-05-31,"Arkansas","       129.1",-0.0411290322580644,"Retail Trade",2,5.04141266896369,-0.411640524230342,62.96,11.11
"2009",2020-05-31,"Arkansas","        63.4",-0.00634920634920633,"Financial Activities",2,5.04141266896369,-0.411640524230342,62.96,11.11
"2010",2020-05-31,"Arkansas","       151.7",-0.0126835781041388,"Manufacturing",2,5.04141266896369,-0.411640524230342,62.96,11.11
"2011",2020-05-31,"Arkansas","        45.7",-0.00439560439560438,"Wholesale Trade",2,5.04141266896369,-0.411640524230342,62.96,11.11
"2012",2020-05-31,"Arkansas","        64.2",-0.028846153846154,"Other Services",2,5.04141266896369,-0.411640524230342,62.96,11.11
"2013",2020-05-31,"Arkansas","        52.6",-0.0154440154440156,"Construction",2,5.04141266896369,-0.411640524230342,62.96,11.11
"2014",2020-05-31,"Arkansas","       202.7",0.0174503150751334,"Government",2,5.04141266896369,-0.411640524230342,62.96,11.11
"2015",2020-05-31,"Arkansas","         5.5",0,"Mining and Logging",2,5.04141266896369,-0.411640524230342,62.96,11.11
"2016",2020-05-31,"Arkansas","        90.1",-0.199733688415446,"Leisure and Hospitality",2,5.04141266896369,-0.411640524230342,62.96,11.11
"2017",2020-05-31,"Arkansas","       181.4",-0.0260180995475112,"Education and Health Services",2,5.04141266896369,-0.411640524230342,62.96,11.11
"2018",2020-05-31,"California","       827.3",-0.120092066070945,"Construction",9,14.3791478929234,-0.224549893603906,62.04,-14.81
"2019",2020-05-31,"California","      1120.3",-0.0443740095087162,"Leisure and Hospitality",9,14.3791478929234,-0.224549893603906,62.04,-14.81
"2020",2020-05-31,"California","      1342.8",-0.00569203115638106,"Retail Trade",9,14.3791478929234,-0.224549893603906,62.04,-14.81
"2021",2020-05-31,"California","       410.7",-0.0389577536048571,"Other Services",9,14.3791478929234,-0.224549893603906,62.04,-14.81
"2022",2020-05-31,"California","       618.5",-0.0126064178127048,"Wholesale Trade",9,14.3791478929234,-0.224549893603906,62.04,-14.81
"2023",2020-05-31,"California","       700.5",-0.0238234434375912,"Transportation and Utilities",9,14.3791478929234,-0.224549893603906,62.04,-14.81
"2024",2020-05-31,"California","        19.0",0.0686274509803921,"Mining and Logging",9,14.3791478929234,-0.224549893603906,62.04,-14.81
"2025",2020-05-31,"California","       507.8",0.00431372549019604,"Information",9,14.3791478929234,-0.224549893603906,62.04,-14.81
"2026",2020-05-31,"California","      1227.2",-0.0172413793103448,"Manufacturing",9,14.3791478929234,-0.224549893603906,62.04,-14.81
"2027",2020-05-31,"California","       801.8",-0.00199950012496863,"Financial Activities",9,14.3791478929234,-0.224549893603906,62.04,-14.81
"2028",2020-05-31,"California","      2506.1",-0.0130977887375188,"Professional and Business Services",9,14.3791478929234,-0.224549893603906,62.04,-14.81
"2029",2020-05-31,"California","      2432.8",0.0347946835945249,"Government",9,14.3791478929234,-0.224549893603906,62.04,-14.81
"2030",2020-05-31,"California","      2617.9",-0.0154377254567317,"Education and Health Services",9,14.3791478929234,-0.224549893603906,62.04,-14.81
"2031",2020-05-31,"Colorado","       243.4",-0.0550498482878197,"Retail Trade",5,10.2020673204347,-0.353780834727456,66.67,-4.63
"2032",2020-05-31,"Colorado","        74.5",0.00267737617135211,"Information",5,10.2020673204347,-0.353780834727456,66.67,-4.63
"2033",2020-05-31,"Colorado","       434.1",0.0301608579088471,"Government",5,10.2020673204347,-0.353780834727456,66.67,-4.63
"2034",2020-05-31,"Colorado","        95.8",-0.00630252100840334,"Transportation and Utilities",5,10.2020673204347,-0.353780834727456,66.67,-4.63
"2035",2020-05-31,"Colorado","       106.2",-0.000942507068803167,"Wholesale Trade",5,10.2020673204347,-0.353780834727456,66.67,-4.63
"2036",2020-05-31,"Colorado","       209.8",-0.193401592718999,"Leisure and Hospitality",5,10.2020673204347,-0.353780834727456,66.67,-4.63
"2037",2020-05-31,"Colorado","        98.7",-0.102793296089386,"Other Services",5,10.2020673204347,-0.353780834727456,66.67,-4.63
"2038",2020-05-31,"Colorado","       175.7",-0.0439691027926321,"Construction",5,10.2020673204347,-0.353780834727456,66.67,-4.63
"2039",2020-05-31,"Colorado","       143.2",-0.0213980028530671,"Manufacturing",5,10.2020673204347,-0.353780834727456,66.67,-4.63
"2040",2020-05-31,"Colorado","        21.6",0.0962343096234308,"Mining and Logging",5,10.2020673204347,-0.353780834727456,66.67,-4.63
"2041",2020-05-31,"Colorado","       423.2",-0.0222222222222221,"Professional and Business Services",5,10.2020673204347,-0.353780834727456,66.67,-4.63
"2042",2020-05-31,"Colorado","       169.7",-0.00177095631641078,"Financial Activities",5,10.2020673204347,-0.353780834727456,66.67,-4.63
"2043",2020-05-31,"Colorado","       323.9",-0.0523066926575697,"Education and Health Services",5,10.2020673204347,-0.353780834727456,66.67,-4.63
"2044",2020-05-31,"Connecticut","        28.4",0.00699300699300709,"Information",5,10.5803935860058,-0.463337719276135,66.67,-3.7
"2045",2020-05-31,"Connecticut","        45.8",-0.0801886792452831,"Other Services",5,10.5803935860058,-0.463337719276135,66.67,-3.7
"2046",2020-05-31,"Connecticut","       211.3",0.00891181988742951,"Government",5,10.5803935860058,-0.463337719276135,66.67,-3.7
"2047",2020-05-31,"Connecticut","        53.5",-0.00375234521575996,"Wholesale Trade",5,10.5803935860058,-0.463337719276135,66.67,-3.7
"2048",2020-05-31,"Connecticut","        76.4",-0.13353115727003,"Leisure and Hospitality",5,10.5803935860058,-0.463337719276135,66.67,-3.7
"2049",2020-05-31,"Connecticut","       119.0",0.00335008375209389,"Financial Activities",5,10.5803935860058,-0.463337719276135,66.67,-3.7
"2050",2020-05-31,"Connecticut","       306.9",-0.0212978369384358,"Education and Health Services",5,10.5803935860058,-0.463337719276135,66.67,-3.7
"2051",2020-05-31,"Connecticut","        55.1",-0.0846456692913387,"Transportation and Utilities",5,10.5803935860058,-0.463337719276135,66.67,-3.7
"2052",2020-05-31,"Connecticut","       198.4",-0.0132788559754851,"Professional and Business Services",5,10.5803935860058,-0.463337719276135,66.67,-3.7
"2053",2020-05-31,"Connecticut","       138.3",-0.0297840655249442,"Retail Trade",5,10.5803935860058,-0.463337719276135,66.67,-3.7
"2054",2020-05-31,"Connecticut","       150.6",-0.0161943319838056,"Manufacturing",5,10.5803935860058,-0.463337719276135,66.67,-3.7
"2055",2020-05-31,"Connecticut","        53.3",-0.0767676767676768,"Construction",5,10.5803935860058,-0.463337719276135,66.67,-3.7
"2056",2020-05-31,"Connecticut","         0.5",0,"Mining and Logging",5,10.5803935860058,-0.463337719276135,66.67,-3.7
"2057",2020-05-31,"Delaware","         3.6",0,"Information",5,10.0733434932415,-0.398893131038671,78.7,0
"2058",2020-05-31,"Delaware","        18.0",-0.0344827586206897,"Transportation and Utilities",5,10.0733434932415,-0.398893131038671,78.7,0
"2059",2020-05-31,"Delaware","        73.5",-0.0123966942148761,"Education and Health Services",5,10.0733434932415,-0.398893131038671,78.7,0
"2060",2020-05-31,"Delaware","        61.0",-0.020066889632107,"Professional and Business Services",5,10.0733434932415,-0.398893131038671,78.7,0
"2061",2020-05-31,"Delaware","        26.2",-0.0115830115830116,"Leisure and Hospitality",5,10.0733434932415,-0.398893131038671,78.7,0
"2062",2020-05-31,"Delaware","        10.4",-0.00970873786407767,"Wholesale Trade",5,10.0733434932415,-0.398893131038671,78.7,0
"2063",2020-05-31,"Delaware","        13.9",-0.0775193798449612,"Other Services",5,10.0733434932415,-0.398893131038671,78.7,0
"2064",2020-05-31,"Delaware","        24.7",-0.0291666666666666,"Manufacturing",5,10.0733434932415,-0.398893131038671,78.7,0
"2065",2020-05-31,"Delaware","        41.1",-0.0024390243902439,"Retail Trade",5,10.0733434932415,-0.398893131038671,78.7,0
"2066",2020-05-31,"Delaware","        62.9",0.0202492211838007,"Government",5,10.0733434932415,-0.398893131038671,78.7,0
"2067",2020-05-31,"Delaware","        47.1",-0.00426439232409392,"Financial Activities",5,10.0733434932415,-0.398893131038671,78.7,0
"2068",2020-05-31,"District of Columbia","         4.9",-0.0208333333333335,"Wholesale Trade",9,17.6231910946197,-0.260652219175843,65.74,-12.96
"2069",2020-05-31,"District of Columbia","       164.1",0.00605693519079342,"Professional and Business Services",9,17.6231910946197,-0.260652219175843,65.74,-12.96
"2070",2020-05-31,"District of Columbia","        29.0",0.00343642611683859,"Financial Activities",9,17.6231910946197,-0.260652219175843,65.74,-12.96
"2071",2020-05-31,"District of Columbia","         3.7",0.0263157894736841,"Transportation and Utilities",9,17.6231910946197,-0.260652219175843,65.74,-12.96
"2072",2020-05-31,"District of Columbia","       237.3",0.000842105263157866,"Government",9,17.6231910946197,-0.260652219175843,65.74,-12.96
"2073",2020-05-31,"District of Columbia","        17.9",-0.0112994350282485,"Retail Trade",9,17.6231910946197,-0.260652219175843,65.74,-12.96
"2074",2020-05-31,"District of Columbia","         0.9",0,"Manufacturing",9,17.6231910946197,-0.260652219175843,65.74,-12.96
"2075",2020-05-31,"District of Columbia","       122.7",0.0136655948553055,"Education and Health Services",9,17.6231910946197,-0.260652219175843,65.74,-12.96
"2076",2020-05-31,"District of Columbia","        19.6",0.0050761421319796,"Information",9,17.6231910946197,-0.260652219175843,65.74,-12.96
"2077",2020-05-31,"District of Columbia","        71.7",0.0151098901098901,"Other Services",9,17.6231910946197,-0.260652219175843,65.74,-12.96
"2078",2020-05-31,"District of Columbia","        32.3",-0.0319488817891374,"Leisure and Hospitality",9,17.6231910946197,-0.260652219175843,65.74,-12.96
"2079",2020-05-31,"Florida","       983.7",-0.0438242784380307,"Retail Trade",7,10.1720580439968,-0.360696569208832,65.28,-8.33
"2080",2020-05-31,"Florida","       125.9",0.00237717908082402,"Information",7,10.1720580439968,-0.360696569208832,65.28,-8.33
"2081",2020-05-31,"Florida","      1110.6",-0.00288965143579545,"Government",7,10.1720580439968,-0.360696569208832,65.28,-8.33
"2082",2020-05-31,"Florida","       333.1",-0.0155487804878049,"Transportation and Utilities",7,10.1720580439968,-0.360696569208832,65.28,-8.33
"2083",2020-05-31,"Florida","       557.8",-0.0350714418259417,"Construction",7,10.1720580439968,-0.360696569208832,65.28,-8.33
"2084",2020-05-31,"Florida","       580.6",-0.00467208859664314,"Financial Activities",7,10.1720580439968,-0.360696569208832,65.28,-8.33
"2085",2020-05-31,"Florida","       369.4",-0.0218533886583678,"Manufacturing",7,10.1720580439968,-0.360696569208832,65.28,-8.33
"2086",2020-05-31,"Florida","       336.3",-0.00779142942762978,"Wholesale Trade",7,10.1720580439968,-0.360696569208832,65.28,-8.33
"2087",2020-05-31,"Florida","      1302.0",-0.0221384832783798,"Professional and Business Services",7,10.1720580439968,-0.360696569208832,65.28,-8.33
"2088",2020-05-31,"Florida","       296.0",-0.0806863818912014,"Other Services",7,10.1720580439968,-0.360696569208832,65.28,-8.33
"2089",2020-05-31,"Florida","      1266.2",-0.0318637437861626,"Education and Health Services",7,10.1720580439968,-0.360696569208832,65.28,-8.33
"2090",2020-05-31,"Florida","       783.4",-0.107435679954764,"Leisure and Hospitality",7,10.1720580439968,-0.360696569208832,65.28,-8.33
"2091",2020-05-31,"Georgia","       204.9",-0.0024461839530332,"Wholesale Trade",5,9.19580572488736,-0.323979769530864,57.41,-2.78
"2092",2020-05-31,"Georgia","       197.7",-0.00559511698880977,"Construction",5,9.19580572488736,-0.323979769530864,57.41,-2.78
"2093",2020-05-31,"Georgia","       449.2",-0.0478189876370423,"Retail Trade",5,9.19580572488736,-0.323979769530864,57.41,-2.78
"2094",2020-05-31,"Georgia","       103.0",0.00770712909441229,"Information",5,9.19580572488736,-0.323979769530864,57.41,-2.78
"2095",2020-05-31,"Georgia","       227.1",0.0017582417582418,"Transportation and Utilities",5,9.19580572488736,-0.323979769530864,57.41,-2.78
"2096",2020-05-31,"Georgia","       137.3",-0.129111842105263,"Other Services",5,9.19580572488736,-0.323979769530864,57.41,-2.78
"2097",2020-05-31,"Georgia","       247.6",-0.000808407437348446,"Financial Activities",5,9.19580572488736,-0.323979769530864,57.41,-2.78
"2098",2020-05-31,"Georgia","       341.2",-0.19719298245614,"Leisure and Hospitality",5,9.19580572488736,-0.323979769530864,57.41,-2.78
"2099",2020-05-31,"Georgia","       662.8",-0.0196923076923077,"Professional and Business Services",5,9.19580572488736,-0.323979769530864,57.41,-2.78
"2100",2020-05-31,"Georgia","       564.4",-0.0336996336996336,"Education and Health Services",5,9.19580572488736,-0.323979769530864,57.41,-2.78
"2101",2020-05-31,"Georgia","         9.6",-0.0105263157894737,"Mining and Logging",5,9.19580572488736,-0.323979769530864,57.41,-2.78
"2102",2020-05-31,"Georgia","       669.3",0.011373707533235,"Government",5,9.19580572488736,-0.323979769530864,57.41,-2.78
"2103",2020-05-31,"Georgia","       371.2",-0.0325452016689847,"Manufacturing",5,9.19580572488736,-0.323979769530864,57.41,-2.78
"2104",2020-05-31,"Hawaii","         6.8",-0.0303030303030303,"Information",9,13.0563808640339,-0.337514961201738,70.37,-3.69999999999999
"2105",2020-05-31,"Hawaii","        21.4",-0.00943396226415083,"Other Services",9,13.0563808640339,-0.337514961201738,70.37,-3.69999999999999
"2106",2020-05-31,"Hawaii","        23.7",0.0595238095238095,"Transportation and Utilities",9,13.0563808640339,-0.337514961201738,70.37,-3.69999999999999
"2107",2020-05-31,"Hawaii","       112.4",0.0310344827586206,"Government",9,13.0563808640339,-0.337514961201738,70.37,-3.69999999999999
"2108",2020-05-31,"Hawaii","        64.0",-0.027287319422151,"Professional and Business Services",9,13.0563808640339,-0.337514961201738,70.37,-3.69999999999999
"2109",2020-05-31,"Hawaii","        56.1",0.0618729096989966,"Leisure and Hospitality",9,13.0563808640339,-0.337514961201738,70.37,-3.69999999999999
"2110",2020-05-31,"Hawaii","        16.1",-0.00625000000000009,"Wholesale Trade",9,13.0563808640339,-0.337514961201738,70.37,-3.69999999999999
"2111",2020-05-31,"Hawaii","        26.8",0.00740740740740742,"Financial Activities",9,13.0563808640339,-0.337514961201738,70.37,-3.69999999999999
"2112",2020-05-31,"Hawaii","        11.2",-0.0666666666666667,"Manufacturing",9,13.0563808640339,-0.337514961201738,70.37,-3.69999999999999
"2113",2020-05-31,"Hawaii","        79.3",-0.0393184796854522,"Education and Health Services",9,13.0563808640339,-0.337514961201738,70.37,-3.69999999999999
"2114",2020-05-31,"Hawaii","        54.7",-0.00183150183150182,"Retail Trade",9,13.0563808640339,-0.337514961201738,70.37,-3.69999999999999
"2115",2020-05-31,"Idaho","        55.3",-0.0414312617702448,"Construction",0,3.66818181818182,-0.600260811548493,45.37,-21.3
"2116",2020-05-31,"Idaho","        30.7",-0.00986842105263164,"Wholesale Trade",0,3.66818181818182,-0.600260811548493,45.37,-21.3
"2117",2020-05-31,"Idaho","        84.2",-0.0658227848101267,"Retail Trade",0,3.66818181818182,-0.600260811548493,45.37,-21.3
"2118",2020-05-31,"Idaho","        23.9",-0.0575221238938053,"Other Services",0,3.66818181818182,-0.600260811548493,45.37,-21.3
"2119",2020-05-31,"Idaho","        25.4",-0.00793650793650791,"Transportation and Utilities",0,3.66818181818182,-0.600260811548493,45.37,-21.3
"2120",2020-05-31,"Idaho","        36.6",-0.00826446280991755,"Financial Activities",0,3.66818181818182,-0.600260811548493,45.37,-21.3
"2121",2020-05-31,"Idaho","         7.1",-0.0441176470588236,"Information",0,3.66818181818182,-0.600260811548493,45.37,-21.3
"2122",2020-05-31,"Idaho","         3.7",0.0263157894736841,"Mining and Logging",0,3.66818181818182,-0.600260811548493,45.37,-21.3
"2123",2020-05-31,"Idaho","        66.6",-0.0152439024390243,"Manufacturing",0,3.66818181818182,-0.600260811548493,45.37,-21.3
"2124",2020-05-31,"Idaho","       118.4",0.0239076669414674,"Government",0,3.66818181818182,-0.600260811548493,45.37,-21.3
"2125",2020-05-31,"Idaho","        61.8",-0.221343873517786,"Leisure and Hospitality",0,3.66818181818182,-0.600260811548493,45.37,-21.3
"2126",2020-05-31,"Idaho","        97.1",-0.0253431890179514,"Professional and Business Services",0,3.66818181818182,-0.600260811548493,45.37,-21.3
"2127",2020-05-31,"Idaho","       108.0",-0.0344827586206895,"Education and Health Services",0,3.66818181818182,-0.600260811548493,45.37,-21.3
"2128",2020-05-31,"Illinois","       274.5",0.00181818181818183,"Wholesale Trade",5,10.6103366021733,-0.36662924930327,66.67,-7.39999999999999
"2129",2020-05-31,"Illinois","       208.4",-0.0185728250244379,"Other Services",5,10.6103366021733,-0.36662924930327,66.67,-7.39999999999999
"2130",2020-05-31,"Illinois","       313.4",-0.0129282482223658,"Transportation and Utilities",5,10.6103366021733,-0.36662924930327,66.67,-7.39999999999999
"2131",2020-05-31,"Illinois","       493.0",-0.0123203285420945,"Retail Trade",5,10.6103366021733,-0.36662924930327,66.67,-7.39999999999999
"2132",2020-05-31,"Illinois","        85.8",0.00579374275782152,"Information",5,10.6103366021733,-0.36662924930327,66.67,-7.39999999999999
"2133",2020-05-31,"Illinois","       402.3",0.00198461920119075,"Financial Activities",5,10.6103366021733,-0.36662924930327,66.67,-7.39999999999999
"2134",2020-05-31,"Illinois","       333.7",-0.0158295281582952,"Leisure and Hospitality",5,10.6103366021733,-0.36662924930327,66.67,-7.39999999999999
"2135",2020-05-31,"Illinois","       856.3",-0.00281063356364908,"Professional and Business Services",5,10.6103366021733,-0.36662924930327,66.67,-7.39999999999999
"2136",2020-05-31,"Illinois","       537.1",-0.00882794891059357,"Manufacturing",5,10.6103366021733,-0.36662924930327,66.67,-7.39999999999999
"2137",2020-05-31,"Illinois","       760.6",0.028483842125431,"Government",5,10.6103366021733,-0.36662924930327,66.67,-7.39999999999999
"2138",2020-05-31,"Illinois","         6.7",0.0147058823529411,"Mining and Logging",5,10.6103366021733,-0.36662924930327,66.67,-7.39999999999999
"2139",2020-05-31,"Illinois","       207.4",-0.0422110552763819,"Construction",5,10.6103366021733,-0.36662924930327,66.67,-7.39999999999999
